,START_X,END_X,START_Y,END_Y
21810,5385884.527,5385902.0615,4193426.7231,4193508.8759
21811,5385941.4736,5385954.354,4193659.8022,4193729.2757
21812,5429487.8623,5429487.8699,4178003.8827,4178003.5394
21813,5427496.529,5427496.5367,4176711.8145,4176711.4713
21814,5431868.6486,5431901.6067,4178616.281,4178634.914
21815,5431339.185,5431320.2872,4178884.3938,4178921.9787
21816,5404133.2276,5404071.7758,4195770.9086,4195759.0466
21817,5404220.1479,5404220.1564,4195485.7747,4195485.431
21818,5423778.0931,5423778.1009,4172957.3661,4172957.0229
21819,5400058.2678,5400104.9729,4224005.1891,4224061.6163
21820,5432604.2864,5432617.0144,4191541.6953,4191463.8069
21821,5364770.5547,5364788.6889,4248016.0102,4248035.178
21822,5432504.0295,5432504.0371,4178918.8546,4178918.5113
21823,5423960.5995,5423968.9596,4192606.0788,4192617.8977
21824,5423976.0527,5423976.0606,4192593.9346,4192593.5908
21825,5429133.5968,5429061.4877,4177749.8272,4177705.2688
21826,5429061.4877,5428992.5475,4177705.2688,4177665.6608
21827,5428772.3454,5428703.6721,4177520.7949,4177480.2155
21828,5428703.6721,5428639.5543,4177480.2155,4177442.2996
21829,5427978.4759,5427916.1493,4177052.5589,4177010.7779
21830,5427916.1493,5427837.3948,4177010.7779,4176965.2108
21831,5428991.4424,5428927.9034,4177667.4145,4177625.244
21832,5428459.225,5428411.0544,4177335.1151,4177306.3401
21833,5427712.0034,5427723.0701,4176872.4774,4176888.6358
21834,5427915.0453,5427977.3719,4177012.5314,4177054.3124
21835,5428061.8339,5428128.2487,4177105.3752,4177132.7329
21836,5378339.2678,5378281.3592,4240627.2452,4240600.5705
21837,5371499.4279,5371454.1478,4198110.6502,4198164.585
21838,5371454.1478,5371403.8755,4198164.585,4198220.063
21839,5371561.1451,5371561.1546,4198233.9315,4198233.5877
21840,5426322.5687,5426278.3005,4175438.5768,4175402.7564
21841,5388141.1082,5388077.3132,4193096.4239,4193154.5046
21842,5422060.1673,5421987.1627,4175300.7643,4175315.4714
21843,5421285.8254,5421236.9085,4175340.9996,4175311.4889
21844,5421700.0366,5421724.8261,4174690.4943,4174736.0222
21845,5421724.8261,5421746.4327,4174736.0222,4174794.9374
21846,5349969.8498,5349951.0638,4227492.2116,4227557.6841
21847,5349872.0229,5349829.8702,4227676.4183,4227731.4377
21848,5349791.2153,5349749.9332,4227780.4085,4227826.1125
21849,5349661.36,5349624.9932,4227921.4318,4227954.5155
21850,5349588.9894,5349549.9668,4227990.3597,4228036.5738
21851,5349506.9042,5349471.3396,4228081.2931,4228130.3126
21852,5432441.0056,5432503.7115,4178885.5618,4178921.3589
21853,5432611.0496,5432660.7607,4178977.4586,4179001.7677
21854,5432888.8354,5432942.633,4179129.3541,4179158.947
21855,5432942.633,5433001.9038,4179158.947,4179189.4719
21856,5432941.5295,5432887.7307,4179160.7027,4179131.1085
21857,5432887.7307,5432828.489,4179131.1085,4179099.2859
21858,5432375.7487,5432312.9032,4178851.1628,4178821.6922
21859,5432312.9032,5432251.5043,4178821.6922,4178785.2745
21860,5432513.395,5432592.7215,4178965.0712,4179012.1575
21861,5432592.7215,5432657.2144,4179012.1575,4179061.5018
21862,5432736.2706,5432812.6981,4179100.7779,4179140.1536
21863,5432285.4128,5432242.2076,4178846.7333,4178816.7623
21864,5394175.6716,5394210.272,4210675.9689,4210674.8654
21865,5427645.6,5427653.0399,4176041.7398,4175947.452
21866,5427729.8656,5427765.0925,4175675.5309,4175607.8024
21867,5380170.4501,5380242.6867,4232897.308,4232881.8065
21868,5430448.1041,5430448.1117,4188839.6553,4188839.3117
21869,5364104.7046,5364046.4238,4225160.1119,4225136.4467
21870,5363967.4853,5363943.1548,4224826.0466,4224905.652
21871,5413444.6683,5413404.9199,4206142.2841,4206180.6031
21872,5413458.7644,5413510.4316,4206235.0416,4206286.8023
21873,5413613.7811,5413672.4375,4206389.8027,4206448.0041
21874,5362329.4618,5362329.4716,4214750.5607,4214750.2164
21875,5427916.168,5427916.182,4177006.6713,4177006.0461
21876,5436497.843,5436470.4486,4188476.8779,4188441.7233
21877,5431136.5728,5431136.5804,4177976.754,4177976.4107
21878,5361851.0072,5361851.017,4231360.4216,4231360.0768
21879,5362702.8704,5362697.9177,4233581.3037,4233552.205
21880,5405220.8527,5405153.6792,4216756.2869,4216794.6795
21881,5404783.4025,5404752.5829,4216642.0577,4216594.0702
21882,5403979.3309,5403921.7156,4215696.4954,4215650.2833
21883,5403759.2419,5403706.8722,4215518.4206,4215473.1538
21884,5404267.288,5404262.2907,4216162.4161,4216184.2726
21885,5376058.3147,5376134.3647,4203547.4292,4203542.4894
21886,5376209.0416,5376279.4507,4203537.6381,4203533.0651
21887,5405321.147,5405306.0587,4195918.1393,4196003.1879
21888,5405304.636,5405233.2976,4196009.267,4195992.1264
21889,5409625.1595,5409552.5438,4214511.3261,4214474.4803
21890,5423547.769,5423495.35,4175665.0613,4175648.8909
21891,5427746.3828,5427773.6005,4176766.8372,4176715.2342
21892,5404027.8576,5404027.9643,4192927.8235,4192927.4969
21893,5403244.8409,5403203.7956,4193062.3432,4193005.8939
21894,5419910.8538,5419896.5487,4202352.9526,4202388.2447
21895,5424162.1714,5424097.8576,4193836.2093,4193861.3763
21896,5439953.3411,5439990.4829,4183794.4573,4183816.6784
21897,5374193.8589,5374205.6743,4247046.9931,4247034.6297
21898,5428770.9044,5428707.8186,4174611.0169,4174601.0371
21899,5419901.8287,5419901.8367,4202387.4861,4202387.1421
21900,5393015.1402,5393046.4392,4232137.9206,4232182.2193
21901,5393085.5751,5393127.4069,4232236.7116,4232295.6609
21902,5377090.6015,5377077.663,4205259.3003,4205329.7172
21903,5386809.7373,5386891.9966,4203316.2806,4203277.6499
21904,5394836.7104,5393344.7729,4229552.3849,4232646.8008
21905,5385295.9647,5385370.2537,4242274.6454,4242257.8143
21906,5385498.7724,5385567.0996,4242232.4702,4242232.6373
21907,5387717.478,5387717.487,4213331.7241,4213331.3798
21908,5364535.0178,5364533.7697,4219475.7064,4219428.2654
21909,5364549.2875,5364567.0382,4219108.5353,4219049.2811
21910,5393176.1555,5393115.3153,4232740.9548,4232776.0456
21911,5392583.7058,5392540.8913,4233437.6819,4233488.9077
21912,5391980.8424,5391925.1142,4234088.1279,4234115.8069
21913,5391809.9339,5391754.7002,4234172.6765,4234200.7827
21914,5390302.6227,5390297.6271,4240138.5081,4240082.7321
21915,5390280.6328,5390274.9891,4239898.5733,4239836.0537
21916,5390220.6419,5390214.4736,4239227.3383,4239165.5791
21917,5390214.4736,5390208.7811,4239165.5791,4239104.6535
21918,5390184.1184,5390178.1613,4238823.95,4238760.1526
21919,5390122.1125,5390116.0986,4238145.3014,4238082.8242
21920,5390104.9788,5390099.9411,4237961.1569,4237899.3583
21921,5390072.5091,5390087.1803,4237594.4943,4237592.8131
21922,5390144.005,5390136.4841,4237422.9595,4237347.4397
21923,5390354.1065,5390374.4985,4236616.0305,4236537.7362
21924,5390579.0176,5390599.3028,4235767.4248,4235690.2838
21925,5390619.6693,5390639.5196,4235613.3167,4235536.1727
21926,5390659.7761,5390680.1912,4235459.1257,4235382.2751
21927,5390700.2343,5390720.1108,4235305.0309,4235235.1515
21928,5390850.0217,5390892.9729,4235032.5395,4234965.1342
21929,5390978.8871,5391021.8851,4234830.6158,4234763.0781
21930,5391306.67,5391373.0239,4234464.4544,4234409.6543
21931,5392786.6523,5392826.2668,4233162.6304,4233111.3303
21932,5392902.281,5392941.7322,4233013.0069,4232957.5181
21933,5392976.8341,5393016.329,4232909.0153,4232858.1228
21934,5393702.5792,5393731.3288,4232208.7942,4232158.7043
21935,5393807.9075,5393858.8425,4232064.627,4232016.0407
21936,5394175.5765,5394212.9319,4231700.5709,4231646.8599
21937,5394376.198,5394405.923,4231359.4534,4231308.2776
21938,5394467.576,5394466.8563,4230876.301,4230809.4383
21939,5394646.5013,5394687.1753,4229973.3701,4229913.8584
21940,5390372.9537,5390352.5447,4236537.2632,4236615.6185
21941,5390352.5447,5390330.7678,4236615.6185,4236697.5526
21942,5390153.819,5390142.5353,4237254.6596,4237301.8142
21943,5390114.4835,5390120.4973,4238082.8233,4238145.3004
21944,5390279.0174,5390284.2097,4239898.5723,4239959.8545
21945,5430594.6059,5430646.8402,4188519.7996,4188499.3499
21946,5430741.4241,5430778.9135,4188437.8057,4188396.4794
21947,5364964.2631,5364901.5444,4195988.3378,4195997.271
21948,5390156.0533,5390156.4532,4237607.3428,4237580.9176
21949,5389502.4167,5389538.0335,4210106.9443,4210121.2684
21950,5392537.0186,5392596.2708,4247397.1078,4247441.6168
21951,5435558.461,5435484.5606,4187302.9314,4187352.2797
21952,5400214.1292,5400259.9119,4196941.0976,4196923.8059
21953,5393124.3887,5393113.0905,4230233.2987,4230297.165
21954,5393117.3579,5393141.9741,4230460.3386,4230509.6347
21955,5428872.6321,5428872.6398,4196897.962,4196897.6181
21956,5428872.126,5428872.6321,4196899.8197,4196897.962
21957,5405182.9728,5405154.0314,4216349.1396,4216281.9447
21958,5405154.0314,5405123.6146,4216281.9447,4216208.836
21959,5416911.678,5416910.3547,4171185.9174,4171189.2568
21960,5419353.4868,5419353.4948,4202755.1994,4202754.8553
21961,5433174.1612,5433174.1687,4178111.6155,4178111.2722
21962,5427687.397,5427656.8678,4187403.018,4187473.538
21963,5403443.7732,5403366.2389,4195639.127,4195624.0513
21964,5403442.9392,5403451.6521,4195557.2083,4195521.9176
21965,5424277.7775,5424238.312,4175173.2437,4175302.2934
21966,5422890.6297,5422930.7727,4191491.3507,4191446.8381
21967,5423559.9519,5423562.6548,4191926.8645,4191927.4244
21968,5416881.6931,5416881.6567,4195006.4145,4195006.0744
21969,5416882.9682,5416881.6922,4195009.3284,4195006.4149
21970,5419297.2892,5419297.6829,4204362.305,4204362.2627
21971,5399753.1423,5399769.8535,4200203.0706,4200131.6839
21972,5402555.1949,5402569.767,4203135.5534,4203143.0181
21973,5402483.2491,5402411.9336,4203112.057,4203088.6354
21974,5402411.9336,5402272.4121,4203088.6354,4203037.6837
21975,5412650.4963,5412650.4963,4194721.5342,4194721.1912
21976,5400987.624,5400986.8328,4203430.8823,4203433.2552
21977,5435046.5197,5435189.8174,4179870.1097,4179924.4955
21978,5435189.8174,5435333.1166,4179924.4955,4179978.8797
21979,5437729.609,5437873.7171,4179346.7455,4179426.5911
21980,5438450.1707,5438594.2895,4179745.9618,4179825.8013
21981,5439519.1864,5439477.1883,4180600.0047,4180707.6863
21982,5439382.0548,5439349.5816,4180950.0688,4181032.4543
21983,5439317.108,5439284.6336,4181114.8403,4181197.2267
21984,5440652.8178,5440786.0626,4181994.6415,4182044.6564
21985,5441319.0544,5441452.3055,4182244.7027,4182294.711
21986,5370667.2522,5370696.3205,4220597.0256,4220665.7785
21987,5370957.9509,5370986.0909,4221284.5708,4221352.7696
21988,5352151.7183,5352168.5,4223314.9121,4223244.6043
21989,5351917.0706,5351872.6049,4223290.0815,4223342.9416
21990,5388420.2542,5388336.1738,4193194.434,4193164.6327
21991,5386912.6907,5386825.4707,4193137.0668,4193162.0307
21992,5383880.7415,5383788.5536,4193078.3343,4193050.4933
21993,5435439.7985,5435411.9404,4175527.346,4175573.339
21994,5434757.322,5434820.6956,4180545.4127,4180579.9336
21995,5434947.4441,5435020.2424,4180648.9745,4180671.432
21996,5435513.2116,5435475.4427,4175820.0234,4175891.3517
21997,5435475.4427,5435437.6731,4175891.3517,4175962.6801
21998,5434399.1566,5434356.7191,4177675.4321,4177747.7189
21999,5433889.868,5433847.4237,4178542.8913,4178615.1813
22000,5433970.6758,5434028.289,4180100.2003,4180132.6034
22001,5351979.9695,5351995.8948,4224067.7714,4223998.8705
22002,5353178.1074,5353206.5961,4220051.505,4219980.4994
22003,5424671.2614,5424702.2798,4193243.2666,4193196.6886
22004,5431750.3553,5431809.0912,4178514.7418,4178545.9162
22005,5432284.9105,5432297.6038,4178363.4705,4178341.6684
22006,5415741.3686,5415699.0892,4203680.3448,4203622.1011
22007,5356305.0541,5356346.0858,4213870.9074,4213807.6814
22008,5356714.0718,5356754.673,4213236.606,4213172.6984
22009,5432631.8446,5432640.388,4177913.6167,4177913.8061
22010,5432662.8184,5432696.2701,4177857.0686,4177798.1134
22011,5355558.7923,5355591.9395,4215186.3555,4215120.7571
22012,5355591.9395,5355625.0863,4215120.7571,4215055.159
22013,5355603.7299,5355516.0817,4214892.3512,4214860.7383
22014,5354990.2037,5354902.5592,4214671.0484,4214639.4314
22015,5354902.5592,5354814.9153,4214639.4314,4214607.8138
22016,5353995.2733,5353924.5534,4214319.1194,4214266.0582
22017,5383419.8073,5383327.622,4192939.1224,4192911.2781
22018,5415389.2681,5415349.5585,4203128.4208,4203065.1857
22019,5354000.4144,5354034.8616,4218290.5778,4218223.0764
22020,5354308.9769,5354342.9379,4217681.1303,4217612.983
22021,5353641.6808,5353570.9644,4214053.812,4214000.7499
22022,5353500.2487,5353438.493,4213947.6877,4213881.4731
22023,5351961.5359,5351898.3846,4223237.2214,4223258.5646
22024,5351708.9295,5351645.7773,4223322.5919,4223343.9336
22025,5355691.3787,5355709.5691,4214923.9636,4214888.1976
22026,5356876.4737,5356917.0729,4212980.9766,4212917.0697
22027,5354716.8489,5354750.8967,4216863.4687,4216795.3461
22028,5424863.8483,5424833.3815,4192883.1279,4192925.0786
22029,5351246.4111,5351296.1222,4225358.4102,4225291.2044
22030,5351296.1222,5351345.8328,4225291.2044,4225223.9986
22031,5435722.3104,5435788.8141,4181089.0361,4181125.9531
22032,5435921.8229,5435988.328,4181199.7862,4181236.7024
22033,5436121.3396,5436187.846,4181310.534,4181347.4494
22034,5365508.1345,5365438.6225,4219214.0711,4219256.203
22035,5364071.3957,5363989.4226,4219660.3522,4219650.6208
22036,5370091.4653,5370120.4524,4218449.4395,4218518.2181
22037,5370120.4524,5370139.031,4218518.2181,4218589.8704
22038,5364117.7357,5364091.9822,4224362.7215,4224437.5584
22039,5436433.9931,5436493.8739,4181482.5264,4181515.2466
22040,5436673.5184,5436733.4007,4181613.4059,4181646.1252
22041,5437779.4351,5437846.2528,4182226.6534,4182262.8735
22042,5438046.7083,5438113.5277,4182371.532,4182407.7509
22043,5370231.9274,5370250.5073,4218948.1388,4219019.7938
22044,5371353.7989,5371396.4796,4222066.8131,4222125.9739
22045,5372403.2907,5372456.3142,4223398.1134,4223451.6493
22046,5363934.6933,5363898.5356,4221095.2239,4221164.7785
22047,5440059.6854,5440129.9024,4183482.1329,4183523.8985
22048,5364018.6254,5364048.6488,4221459.7725,4221533.5221
22049,5364533.558,5364512.5787,4222979.4395,4223057.8975
22050,5390394.0806,5390318.5537,4196671.6147,4196659.8152
22051,5385630.4306,5385536.8418,4193496.1812,4193521.3352
22052,5385443.2527,5385358.5145,4193546.4885,4193521.1874
22053,5384765.3585,5384680.6235,4193344.0635,4193318.7579
22054,5384249.4978,5384157.308,4193189.6915,4193161.8533
22055,5363918.824,5363869.9245,4224985.2578,4225023.2695
22056,5389594.025,5389511.6401,4193610.8526,4193581.4308
22057,5388924.7463,5388840.6631,4193373.231,4193343.4329
22058,5373568.4334,5373621.3246,4225283.3869,4225339.1452
22059,5373991.5786,5374044.4743,4225729.4546,4225785.2134
22060,5428104.9446,5428058.0194,4177264.6525,4177233.542
22061,5421957.6817,5421911.8945,4172117.917,4172074.3577
22062,5421737.9009,5421686.7471,4171935.6805,4171904.4608
22063,5421635.5936,5421584.4404,4171873.2409,4171842.0209
22064,5421238.6326,5421180.9993,4171634.4882,4171599.8988
22065,5421180.9993,5421123.3663,4171599.8988,4171565.3092
22066,5413430.2564,5413364.5589,4209219.6963,4209165.0489
22067,5413549.365,5413453.5218,4209470.3284,4209484.0152
22068,5413272.7764,5413197.8672,4209494.1824,4209467.0402
22069,5408458.358,5408389.3777,4209136.4405,4209102.7699
22070,5408389.3777,5408371.2597,4209102.7699,4209092.4857
22071,5408537.0966,5408578.5546,4208818.5686,4208750.0899
22072,5408371.2597,5408320.368,4209092.4857,4209070.3281
22073,5409085.7759,5409122.9473,4208162.626,4208105.1818
22074,5427760.7302,5427695.1662,4177477.0474,4177514.8159
22075,5427766.6282,5427708.3511,4177038.2047,4176999.1368
22076,5427650.0746,5427591.7984,4176960.0688,4176921.0006
22077,5429483.2671,5429413.3133,4178003.4434,4177977.9526
22078,5429065.9355,5428999.9154,4177811.9076,4177775.6307
22079,5428801.858,5428735.8396,4177666.7985,4177630.5206
22080,5425587.6316,5425548.6781,4176042.4836,4176102.1812
22081,5425524.5648,5425500.4513,4176169.6989,4176237.2168
22082,5425567.9696,5425509.4797,4175696.1517,4175660.3038
22083,5425189.4644,5425141.2823,4175466.3111,4175437.4949
22084,5424875.284,5424820.8307,4175280.0845,4175247.9356
22085,5424700.3669,5424640.1355,4175176.5054,4175140.79
22086,5423378.1662,5423323.7988,4174384.0407,4174350.2951
22087,5423217.9026,5423164.9549,4174283.2772,4174249.7682
22088,5422622.9241,5422590.4247,4173329.7567,4173269.6935
22089,5420201.313,5420209.4746,4171434.1718,4171503.6261
22090,5420073.3145,5420027.5456,4170951.8705,4170925.6748
22091,5424440.2306,5424495.015,4191671.5162,4191638.8422
22092,5419985.4499,5419943.3537,4170991.5041,4171057.3336
22093,5419753.1151,5419702.0042,4170714.5656,4170675.3735
22094,5419105.3795,5419051.1303,4170335.5591,4170309.4255
22095,5418400.1599,5418345.9141,4169995.8067,4169969.6704
22096,5420399.376,5420369.027,4195479.1122,4195543.2709
22097,5419361.1053,5419305.2332,4193352.5606,4193372.9332
22098,5414080.4626,5414107.2832,4195353.3199,4195439.4668
22099,5417501.661,5417440.7493,4170104.1263,4170125.9837
22100,5417471.1954,5417501.6418,4170180.9398,4170235.8961
22101,5417163.8283,5417111.0313,4170227.3365,4170241.2932
22102,5415209.7074,5415228.4765,4195320.9443,4195413.07
22103,5420571.3312,5420534.2458,4195088.032,4195175.6193
22104,5420768.8256,5420818.8493,4194133.3527,4194073.6449
22105,5420818.8493,5420868.8723,4194073.6449,4194013.9371
22106,5427591.7984,5427533.5226,4176921.0006,4176881.9322
22107,5426875.0347,5426810.4623,4176475.4853,4176439.1337
22108,5426681.3188,5426616.7475,4176366.4297,4176330.0775
22109,5426385.5087,5426327.6999,4176188.6873,4176153.3393
22110,5421549.1486,5421513.8563,4171906.0052,4171969.9895
22111,5421513.8563,5421478.5637,4171969.9895,4172033.9742
22112,5420547.7669,5420493.2402,4171228.3077,4171196.2181
22113,5406094.6189,5406171.8125,4185398.6998,4185381.5745
22114,5418738.172,5418826.9647,4193980.0459,4194000.5576
22115,5367170.3417,5367082.5183,4215608.0016,4215637.922
22116,5367226.9907,5367283.6401,4215649.9689,4215691.9361
22117,5403201.1508,5403248.4006,4189475.2235,4189400.2735
22118,5403904.6095,5403970.8379,4188343.1548,4188294.8129
22119,5404721.5544,5404731.432,4185941.1006,4185862.1741
22120,5421587.6467,5421560.1571,4175931.4259,4175865.7896
22121,5418579.9857,5418649.3797,4193946.2325,4193959.5334
22122,5419415.0146,5419419.3268,4200586.5076,4200506.3073
22123,5419352.0741,5419292.5806,4201161.9063,4201220.7392
22124,5419143.0583,5419068.2977,4201160.6858,4201130.6584
22125,5419068.2977,5419015.2583,4201130.6584,4201096.2245
22126,5422744.028,5422713.5366,4176110.2267,4176162.2602
22127,5430095.2478,5430026.072,4178216.391,4178191.9803
22128,5429887.7214,5429833.0415,4178143.158,4178130.8919
22129,5417822.2232,5417851.844,4194859.6569,4194931.8529
22130,5417911.0867,5417940.7086,4195076.246,4195148.4432
22131,5417940.7086,5417970.3309,4195148.4432,4195220.6407
22132,5416483.4065,5416425.4883,4194452.2796,4194475.3727
22133,5416425.4883,5416367.5699,4194475.3727,4194498.4654
22134,5416135.8938,5416077.9741,4194590.8339,4194613.9254
22135,5415284.1879,5415209.4109,4194937.5849,4194945.0173
22136,5415659.235,5415596.7278,4194786.1955,4194811.4279
22137,5415052.4446,5414970.2553,4194963.0208,4194973.5918
22138,5414970.2553,5414888.0659,4194973.5918,4194984.1622
22139,5414734.9023,5414746.118,4195086.956,4195168.6115
22140,5414400.1639,5414320.1599,4195045.332,4195056.1747
22141,5414210.7043,5414288.7034,4195802.6423,4195788.5362
22142,5414600.6981,5414678.6963,4195732.1064,4195717.9975
22143,5420076.2162,5420117.3635,4193970.8688,4194042.2581
22144,5404682.0424,5404691.9207,4186256.812,4186177.8833
22145,5366373.1411,5366434.0928,4214997.3071,4215043.6714
22146,5366677.9046,5366738.8589,4215229.1278,4215275.4917
22147,5366190.2893,5366251.2394,4214858.2132,4214904.5781
22148,5424622.0781,5424631.6846,4175721.6727,4175825.646
22149,5424641.2912,5424650.8979,4175929.6203,4176033.5955
22150,5424167.9273,5424082.8538,4175785.3438,4175778.9778
22151,5423734.3074,5423640.9811,4175729.9348,4175699.9928
22152,5413037.2693,5412952.3603,4195093.6388,4195109.8898
22153,5413288.5207,5413227.3711,4195339.5021,4195390.8606
22154,5362617.5364,5362676.9604,4198429.1865,4198368.2237
22155,5363194.1849,5363249.2116,4197769.2086,4197695.6587
22156,5413103.4439,5413062.2131,4197873.8649,4197807.3386
22157,5363195.8904,5363223.2829,4202150.9003,4202077.7477
22158,5419124.0253,5419192.8066,4193952.2544,4193991.9477
22159,5421070.9273,5421028.0351,4192406.1575,4192441.778
22160,5422406.2783,5422427.2759,4176464.2363,4176400.3316
22161,5422427.2759,5422448.2733,4176400.3316,4176336.4273
22162,5418411.2547,5418355.3794,4193698.8616,4193719.2299
22163,5418284.0928,5418311.3778,4193891.9792,4193954.2448
22164,5418338.6631,5418365.9487,4194016.5107,4194078.7767
22165,5418393.2346,5418420.5207,4194141.0432,4194203.3099
22166,5392633.9577,5392593.9951,4232762.9003,4232828.4191
22167,5392514.0684,5392473.3862,4232959.4575,4233026.8483
22168,5392229.2821,5392188.5962,4233431.1979,4233498.5902
22169,5392066.5357,5392025.8478,4233700.7688,4233768.1622
22170,5391704.3924,5391637.9282,4234134.6331,4234189.396
22171,5386878.8505,5386844.4444,4191392.2691,4191326.2772
22172,5386741.2289,5386706.8244,4191128.3031,4191062.3123
22173,5386171.6706,5386121.9802,4190369.3729,4190315.7507
22174,5386121.9802,5386072.2903,4190315.7507,4190262.1286
22175,5385769.9763,5385719.5923,4189932.1825,4189877.1918
22176,5385669.2089,5385618.8259,4189822.201,4189767.2104
22177,5383784.5366,5383717.8055,4215322.4308,4215332.4883
22178,5363872.8123,5363900.7315,4200368.4208,4200297.3948
22179,5363928.6774,5363956.6229,4200226.3005,4200155.2066
22180,5363055.6754,5362974.1377,4198544.4063,4198520.3969
22181,5362729.5276,5362701.8527,4198448.3652,4198518.4289
22182,5364970.8465,5365041.4886,4197891.4855,4197923.9015
22183,5391030.8638,5390955.5372,4234597.986,4234568.4791
22184,5394307.1521,5394316.8665,4230190.9189,4230256.307
22185,5394355.7244,5394365.4391,4230517.8632,4230583.2531
22186,5395618.9204,5395680.356,4228691.51,4228624.6611
22187,5385281.3216,5385240.306,4189278.7009,4189216.7704
22188,5385077.9859,5385076.5541,4187973.4485,4187898.7986
22189,5385075.1222,5385073.6903,4187824.1489,4187749.4998
22190,5384961.6308,5384949.1805,4187075.54,4187000.6581
22191,5350035.7318,5350057.4719,4227285.4184,4227214.0058
22192,5364152.2308,5364126.6691,4199657.5593,4199578.1851
22193,5362082.9005,5362112.987,4205523.7243,4205451.8252
22194,5362233.3284,5362263.4128,4205164.2324,4205092.3351
22195,5362453.24,5362469.2059,4204688.9438,4204622.3998
22196,5362543.4592,5362569.8156,4204350.4665,4204278.1634
22197,5362596.1715,5362622.5273,4204205.8605,4204133.5581
22198,5362648.8825,5362675.2374,4204061.256,4203988.9544
22199,5362717.5862,5362733.5804,4203839.218,4203761.7836
22200,5378270.1872,5378217.4274,4219014.5752,4219073.4549
22201,5378217.4274,5378164.667,4219073.4549,4219132.3347
22202,5377777.567,5377825.3281,4218730.2924,4218796.1378
22203,5377777.567,5377702.8819,4218730.2924,4218693.7821
22204,5378009.2259,5377957.885,4219308.067,4219366.4934
22205,5396190.1804,5396241.0303,4227872.6455,4227802.4933
22206,5395287.3117,5395207.6314,4227229.0782,4227219.426
22207,5395048.2715,5395011.3749,4227200.1202,4227204.0959
22208,5390442.8382,5390451.1158,4240795.0535,4240882.1227
22209,5432101.3573,5432157.3561,4188607.6509,4188555.6406
22210,5432157.3561,5432213.3544,4188555.6406,4188503.6301
22211,5378016.0305,5378049.4914,4219811.1584,4219898.6855
22212,5378216.8035,5378250.2673,4220336.3307,4220423.8616
22213,5378549.7662,5378581.5361,4221203.388,4221282.6461
22214,5378706.2663,5378737.2537,4221606.5328,4221688.0767
22215,5378923.1874,5378954.1779,4222177.3511,4222258.8987
22216,5396399.771,5396456.1076,4227637.7821,4227560.7897
22217,5396778.1616,5396830.5057,4227126.8039,4227056.8038
22218,5424919.4572,5424970.5472,4192868.1899,4192906.8238
22219,5390525.6173,5390533.8957,4241665.7772,4241752.8534
22220,5390624.5265,5390632.6698,4242710.4493,4242797.7877
22221,5380554.1946,5380577.333,4213531.0184,4213458.4346
22222,5379301.3544,5379262.2784,4217348.9105,4217412.0568
22223,5378558.0949,5378518.9046,4218563.8367,4218629.146
22224,5379209.5333,5379291.4763,4222592.8887,4222622.8272
22225,5379291.4763,5379358.8437,4222622.8272,4222647.7505
22226,5379493.5794,5379560.9478,4222697.5962,4222722.5185
22227,5424663.9949,5424633.6471,4193171.877,4193218.4019
22228,5424538.3399,5424521.9027,4193441.6753,4193465.849
22229,5424395.4607,5424417.2569,4193648.4245,4193711.5718
22230,5362167.3419,5362192.675,4231787.3923,4231845.4293
22231,5429186.1214,5429227.5194,4185806.1222,4185748.9521
22232,5429183.7149,5429148.8021,4185567.1153,4185499.7999
22233,5373597.0603,5373626.5162,4238327.7467,4238381.4688
22234,5373626.5162,5373655.9725,4238381.4688,4238435.191
22235,5380261.1088,5380237.1396,4214464.5713,4214535.9957
22236,5379683.4033,5379659.23,4216188.2953,4216260.5148
22237,5424589.264,5424631.1388,4194589.5393,4194643.7857
22238,5390672.6047,5390684.6812,4192361.716,4192293.0803
22239,5390708.8336,5390716.0825,4192155.8102,4192081.6432
22240,5399550.0329,5399532.6868,4201974.3651,4201917.7929
22241,5399569.1837,5399623.8787,4202488.0546,4202478.5788
22242,5429606.8294,5429552.2929,4176771.6549,4176753.2598
22243,5429544.9026,5429548.5978,4176865.9343,4176809.5969
22244,5373685.429,5373714.8858,4238488.9134,4238542.6361
22245,5399556.1483,5399485.7795,4197600.5496,4197667.8264
22246,5386862.3274,5386788.4128,4202396.9084,4202439.001
22247,5393820.1639,5393730.7773,4210779.1743,4210810.4884
22248,5393641.39,5393552.0024,4210841.8017,4210873.1143
22249,5393139.9251,5393057.5093,4210917.1211,4210925.9208
22250,5392481.268,5392399.0183,4211109.4426,4211148.7231
22251,5392161.0591,5392083.2046,4211204.1315,4211212.1949
22252,5391927.4954,5391938.1557,4211228.3201,4211305.6906
22253,5398312.0653,5398379.4508,4228490.8753,4228521.0018
22254,5399083.9968,5399157.5206,4228835.6951,4228868.5068
22255,5399598.6731,5399672.2002,4229065.3701,4229098.1793
22256,5399745.7277,5399819.2556,4229130.9881,4229163.7964
22257,5400434.1571,5400499.8775,4229429.5859,4229457.4792
22258,5400647.0468,5400720.631,4229424.2369,4229407.615
22259,5389045.1513,5389104.8106,4227714.6124,4227759.6753
22260,5389145.1159,5389185.4214,4227789.69,4227819.7047
22261,5389358.1643,5389444.5353,4227780.3942,4227760.738
22262,5389241.8157,5389298.2104,4227861.8475,4227903.9902
22263,5389298.2104,5389354.6056,4227903.9902,4227946.1328
22264,5394884.211,5394893.0377,4229920.1259,4230006.614
22265,5395004.5232,5395065.9663,4229359.9999,4229293.1508
